 n_tracks  m_inv_GeV  N_e  N_mu  N_K  N_p
        2   1.358858    1     0    0    0
        2   0.719768    1     0    0    0
        2   0.287351    1     0    0    0
        2   1.636819    0     0    0    0
        2   0.460333    0     0    0    0
        2   0.921861    0     0    0    0
        2   1.197300    1     0    0    0
        2   1.646000    2     0    0    0
        2   4.488118    0     0    0    0
        2   0.871237    2     0    0    0
        2   0.346749    1     0    0    0
        2   4.862348    0     0    0    0
        2   0.609218    1     0    0    0
        2   0.548989    1     0    0    0
        2   1.921217    1     0    0    0
        2   0.298888    1     0    0    0
        2   2.586483    0     0    0    0
        2   1.191988    2     0    0    0
        2   0.954528    2     0    0    0
        2   0.444973    0     1    0    0
        2   0.584551    1     0    0    0
        2   1.372884    0     0    0    0
        2   0.363036    0     0    0    0
        2   0.484914    0     0    0    0
        2   0.321655    1     0    0    0
        2   4.056639    1     0    0    0
        2   0.823404    1     0    0    0
        2   1.342089    0     0    0    0
        2   0.437877    1     0    0    0
        2   2.158748    1     0    0    0
        2   2.653654    0     0    0    0
        2   1.076279    1     0    1    0
        2   0.954066    0     0    0    0
        2   0.284605    0     0    0    0
        2   0.416833    1     0    0    0
        2   0.478826    1     0    0    0
        2   1.034105    0     0    0    0
        2   0.541645    0     0    0    0
        2   0.420127    1     0    0    0
        2   0.347213    0     0    0    0
        2   0.500764    0     0    0    0
        2   0.280411    2     0    0    0
        2   0.501447    0     0    0    0
        2   1.101341    1     0    1    0
        2   0.661264    1     0    0    0
        2   0.409328    0     1    0    0
        2   0.433667    1     0    0    0
        2   4.215124    0     0    0    0
        2   0.378850    0     0    0    0
        2   1.886696    0     0    0    1
        2   0.296555    1     0    0    0
        2   1.970522    0     0    0    0
        2   0.484215    0     1    0    0
        2   4.073494    0     0    0    0
        2   1.019269    1     0    0    0
        2   0.359765    0     1    0    0
        2   0.312747    1     0    0    0
        2   0.473755    1     0    0    0
        2   1.120555    0     0    0    0
        2   3.176171    1     0    0    0
        2   0.279396    1     0    0    0
        2   0.399697    0     0    0    0
        2   0.280438    2     0    0    0
        2   0.308680    2     0    0    0
        2   0.292003    1     0    0    0
        2   0.392026    0     0    0    0
        2   0.838365    0     0    0    0
        2   1.681797    2     0    0    0
        2   1.714333    0     0    0    0
        2   1.903877    1     0    0    1
        2   1.699668    0     0    0    0
        2   2.485513    0     0    0    0
        2   0.637824    1     0    0    0
        2   0.381882    1     0    0    0
        2   2.340644    0     0    0    0
        2   0.287786    1     0    0    0
        2   0.872233    2     0    0    0
        2   1.113459    1     0    0    0
        2   0.287129    0     0    0    0
        2   4.341104    2     0    0    0
        2   1.444447    0     0    0    0
        2   0.972158    0     0    0    0
        2   0.669203    1     0    0    0
        2   0.551123    2     0    0    0
        2   1.683336    1     0    0    0
        2   0.535647    1     0    0    0
        2   0.300779    2     0    0    0
        2   0.778056    2     0    0    0
        2   1.850130    1     0    0    1
        2   0.279754    1     0    0    0
        2   0.667968    1     0    0    0
        2   1.178819    1     0    0    0
        2   0.306097    2     0    0    0
        2   1.793974    0     0    0    0
        2   0.290437    0     0    0    0
        2   0.319705    1     0    0    0
        2   0.310026    0     0    0    0
        2   0.290052    1     0    0    0
        2   0.733065    1     0    0    0
        2   0.318969    1     0    0    0
        2   0.633873    2     0    0    0
        2   0.329842    1     0    0    0
        2   0.724777    1     0    0    0
        2   0.841276    0     0    0    0
        2   1.419254    1     0    0    0
        2   0.286882    1     0    0    0
        2   1.728127    2     0    0    1
        2   0.324197    0     0    0    0
        2   0.286866    0     0    0    0
        2   0.413812    1     0    0    0
        2   0.668344    0     0    0    0
        2   1.058951    1     0    0    0
        2   0.311670    2     0    0    0
        2   0.728202    0     0    0    0
        2   0.544981    0     0    0    0
        2   0.425448    1     0    0    0
        2   0.290144    1     0    0    0
        2   2.133075    0     0    0    0
        2   0.290779    1     0    0    0
        2   0.295006    0     0    0    0
        2   0.482230    0     0    0    0
        2   0.281998    1     0    0    0
        2   0.634703    0     0    0    0
        2   0.281540    0     0    0    0
        2   0.663674    0     0    0    0
        2   2.121270    2     0    0    1
        2   0.475362    0     0    0    0
        2   0.285647    0     0    0    0
        2   0.664524    1     0    0    0
        2   0.854633    0     0    0    0
        2   0.515711    1     0    0    0
        2   0.516935    1     0    0    0
        2   0.476584    2     0    0    0
        2   1.411852    2     0    0    0
        2   2.057929    0     0    0    1
        2   1.680474    1     0    0    0
        2   2.061158    1     0    0    1
        2   0.570482    1     0    0    0
        2   0.745056    0     0    0    0
        2   0.428329    1     0    0    0
        2   0.988471    1     0    1    0
        2   1.402779    0     0    0    0
        2   0.310357    1     0    0    0
        2   0.668097    1     0    0    0
        2   0.360700    0     0    0    0
        2   1.049879    1     0    1    0
        2   0.313655    0     0    0    0
        2   0.768372    1     0    0    1
        2   0.695534    0     0    0    0
        2   0.332572    1     0    0    0
        2   0.427548    0     0    0    0
        2   0.846760    2     0    0    0
        2   0.382425    1     0    0    0
        2   1.641393    1     0    0    0
        2   0.546220    1     0    0    0
        2   1.414170    0     0    0    0
        2   1.439690    1     0    0    0
        2   1.681686    0     0    0    0
        2   4.022025    2     0    0    0
        2   0.717648    0     0    0    0
        2   0.329841    2     0    0    0
        2   1.135893    1     0    0    0
        2   0.467267    2     0    0    0
        2   1.743633    1     0    0    0
        2   2.455897    1     0    0    0
        2   0.380279    1     0    0    0
        2   0.670813    1     0    0    0
        2   0.383546    1     0    0    0
        2   0.527331    1     1    0    0
        2   0.312234    1     0    0    0
        2   1.973079    0     0    0    0
        2   0.555910    0     0    0    0
        2   0.281699    1     0    0    0
        2   0.325987    2     0    0    0
        2   0.726075    1     0    0    0
        2   0.308858    2     0    0    0
        2   0.503222    0     0    0    0
        2   0.397308    0     0    0    0
        2   1.334131    0     0    0    0
        2   0.845116    0     0    0    0
        2   0.448794    0     0    0    0
        2   0.647164    0     0    0    0
        2   1.783670    0     0    0    1
        2   0.307964    1     0    0    0
        2   0.732156    1     0    0    0
        2   0.434284    1     0    0    0
        2   1.466599    2     0    0    0
        2   0.649085    1     0    0    0
        2   1.029030    2     0    1    0
        2   0.653031    1     0    0    0
        2   0.556443    1     0    0    0
        2   0.963274    2     0    0    0
        2   1.106144    0     0    0    0
        2   0.335436    0     0    0    0
        2   1.827966    0     0    0    1
        2   2.103175    0     0    0    0
        2   0.279620    2     0    0    0
        2   0.286678    1     0    0    0
        2   1.112236    0     0    0    0
        2   0.338390    0     0    0    0
